topic,sentence_predicted,label
Legalization of Abortion,it is a hoax,neutral
Legalization of Abortion,it is a real and serious issue,neutral
Legalization of Abortion,she will do a good job as president.,neutral
Legalization of Abortion,she is corrupt,neutral
Legalization of Abortion,that it is important for women??? equality,neutral
Legalization of Abortion,climate change is a myth created by the Chinese,neutral
Legalization of Abortion,that abortion is morally wrong.,neutral
Legalization of Abortion,"that it should be available to all citizens, but with restrictions in place to protect the health of the mother.",neutral
Legalization of Abortion,that women should have the right to choose what they do with their own bodies.,neutral
Legalization of Abortion,it should be made legal,neutral
Legalization of Abortion,that it should be allowed and that it should be made available to women who need it.,neutral
Legalization of Abortion,he is racist and sexist,neutral
Legalization of Abortion,she is a good candidate,neutral
Legalization of Abortion,she is a liar,neutral
Legalization of Abortion,that climate change is a hoax,neutral
Legalization of Abortion,it is a women??? right to choose.,neutral
Legalization of Abortion,"that he is a racist, but also because he thinks that Trump would be bad for the economy",neutral
Legalization of Abortion,Trump will help improve the economy.,neutral
Legalization of Abortion,that he is a risky choice for president,neutral
Legalization of Abortion,it is morally wrong,neutral
Legalization of Abortion,there is too much focus on women??? issues and not enough focus on men??? issues.,neutral
Legalization of Abortion,that she is a dishonest politician,neutral
Legalization of Abortion,she is too liberal.,neutral
Legalization of Abortion,that there is too much focus on the personal and ignored the objective,neutral
Legalization of Abortion,Atheism is a philosophy of not believing in God,neutral
Legalization of Abortion,Atheism is a way of denying scientific evidence,neutral
Legalization of Abortion,that it is a hoax,neutral
Legalization of Abortion,"it is ""real"" and will have an impact on the world.",neutral
Legalization of Abortion,it's important to address the issue.,neutral
Legalization of Abortion,the current climate change is an actual problem.,neutral
Legalization of Abortion,Trump could,neutral
Legalization of Abortion,she will be a terrible president,neutral
Legalization of Abortion,it is a hoax,neutral
Legalization of Abortion,she is corrupt and he doesn't think she would be good for the presidency,neutral
Legalization of Abortion,that it would decrease the number of abortions,neutral
Legalization of Abortion,atheism should not be an option,neutral
Legalization of Abortion,the supposed effects of Climate Change are not real,neutral
Legalization of Abortion,that Trump is a good president,neutral
Legalization of Abortion,it is a woman's right to choose and should be accessible.,neutral
Legalization of Abortion,she would make a good president,neutral
Legalization of Abortion,he will be a worse president than Barack Obama,neutral
Legalization of Abortion,he can help the country,neutral
Legalization of Abortion,it would be beneficial to society.,neutral
Legalization of Abortion,she is qualified to be president.,neutral
Legalization of Abortion,"that he is racist, sexist and homophobic.",neutral
Legalization of Abortion,that the individuals who do not believe in a god are doing the right thing.,neutral
Legalization of Abortion,she is too radical,neutral
Legalization of Abortion,that atheism is a religion that does not have any factual evidence to support it.,neutral
Legalization of Abortion,Trump is racist,neutral
Legalization of Abortion,it undermines the male-dominated society,neutral
Legalization of Abortion,"that atheism is a negative force in the world. Some people may disagree with him, but his opinion is still valid.",neutral
